key,mean,std,max,min,25,50,75,game,model,agent,n_trains,processing,target_update,frame_skip,update_frequency,batch_size,gamma,initial_learning_rate,annealing,optimizer,loss_function,weight_decay,layer_sizes,num_parameters
5449285618155267,-320.71,172.92,-101.0,-1504.0,-393.25,-276.0,-206.0,Acrobot-v1,DDQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[64-16]
7968089534503171,-1499.51,709.26,-412.0,-4319.0,-1897.25,-1377.5,-978.25,Acrobot-v1,DQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[64-32],49859
8933509669657093,-799.52,408.3,-248.0,-2425.0,-977.5,-679.0,-524.5,Acrobot-v1,DDQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[16-32-64]
6141596987388445,-561.87,296.2,-139.0,-1731.0,-682.0,-487.0,-362.5,Acrobot-v1,DDQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[64-32],99718
9943942565004639,-822.69,384.26,-185.0,-2416.0,-1001.0,-772.0,-543.0,Acrobot-v1,DQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[16-32]
24278041016814322,50.31,21.42,145.0,8.0,33.0,49.0,64.0,CartPole-v0,DDQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[64-32-16]
7638569451058111,46.29,18.98,155.0,8.0,33.0,44.0,56.0,CartPole-v0,DDQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[64-32],25156
7138497513849866,44.77,19.33,151.0,9.0,32.0,41.0,56.0,CartPole-v0,DDQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[16-32-64]
016599974121081607,29.22,16.32,173.0,8.0,16.0,27.0,38.0,CartPole-v0,DQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[128-64]
16006340010013076,63.71,26.29,202.0,8.0,47.0,64.0,80.0,CartPole-v0,DDQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[128-128-64-32]
9399592967357708,29.12,16.6,149.0,8.0,15.0,27.0,38.0,CartPole-v0,DQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[64-32],12578
5141682936466568,57.89,24.1,187.0,8.0,40.0,56.0,73.0,CartPole-v0,DDQN-PCA,EpsilonGreedy,20000,cpu,0,3,4,128,0.99,0.001,True,RMSprop,Huber,0.1,[128-64-32]
